trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
The Dark Side of the Moon,http://twitter.com/search?q=%22The+Dark+Side+of+the+Moon%22,NA,%22The+Dark+Side+of+the+Moon%22,18649,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Día Internacional de la Mujer,http://twitter.com/search?q=%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Pink Floyd,http://twitter.com/search?q=%22Pink+Floyd%22,NA,%22Pink+Floyd%22,29076,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Díaz Ordaz,http://twitter.com/search?q=%22D%C3%ADaz+Ordaz%22,NA,%22D%C3%ADaz+Ordaz%22,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Poncho de Nigris,http://twitter.com/search?q=%22Poncho+de+Nigris%22,NA,%22Poncho+de+Nigris%22,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
BIGHIT PROTECT RM,http://twitter.com/search?q=%22BIGHIT+PROTECT+RM%22,NA,%22BIGHIT+PROTECT+RM%22,95988,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Grogu,http://twitter.com/search?q=Grogu,NA,Grogu,28434,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Simon,http://twitter.com/search?q=Simon,NA,Simon,102642,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
tina,http://twitter.com/search?q=tina,NA,tina,75391,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
#TWICE_BreakthroughAward,http://twitter.com/search?q=%23TWICE_BreakthroughAward,NA,%23TWICE_BreakthroughAward,13605,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
#BBWomenInMusic,http://twitter.com/search?q=%23BBWomenInMusic,NA,%23BBWomenInMusic,23070,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
#MarcoReyPicks,http://twitter.com/search?q=%23MarcoReyPicks,NA,%23MarcoReyPicks,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
#TatatiuEnConvoy,http://twitter.com/search?q=%23TatatiuEnConvoy,NA,%23TatatiuEnConvoy,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
#EnHoraBuenaMundo,http://twitter.com/search?q=%23EnHoraBuenaMundo,NA,%23EnHoraBuenaMundo,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Komanche,http://twitter.com/search?q=Komanche,NA,Komanche,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Hornets,http://twitter.com/search?q=Hornets,NA,Hornets,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Santiago Giménez,http://twitter.com/search?q=%22Santiago+Gim%C3%A9nez%22,NA,%22Santiago+Gim%C3%A9nez%22,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Spreen,http://twitter.com/search?q=Spreen,NA,Spreen,46536,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
KARL,http://twitter.com/search?q=KARL,NA,KARL,70107,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Norma Piña,http://twitter.com/search?q=%22Norma+Pi%C3%B1a%22,NA,%22Norma+Pi%C3%B1a%22,49766,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Irma Serrano,http://twitter.com/search?q=%22Irma+Serrano%22,NA,%22Irma+Serrano%22,14142,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,253152,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Missa,http://twitter.com/search?q=Missa,NA,Missa,19371,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
INAI,http://twitter.com/search?q=INAI,NA,INAI,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
La Tigresa,http://twitter.com/search?q=%22La+Tigresa%22,NA,%22La+Tigresa%22,11824,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Estados Unidos Mexicanos,http://twitter.com/search?q=%22Estados+Unidos+Mexicanos%22,NA,%22Estados+Unidos+Mexicanos%22,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
jennie,http://twitter.com/search?q=jennie,NA,jennie,86729,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Raúl Jiménez,http://twitter.com/search?q=%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Blink,http://twitter.com/search?q=Blink,NA,Blink,50951,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Omar Apollo,http://twitter.com/search?q=%22Omar+Apollo%22,NA,%22Omar+Apollo%22,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Everton,http://twitter.com/search?q=Everton,NA,Everton,94991,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Banxico,http://twitter.com/search?q=Banxico,NA,Banxico,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
San José,http://twitter.com/search?q=%22San+Jos%C3%A9%22,NA,%22San+Jos%C3%A9%22,13630,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
sam levinson,http://twitter.com/search?q=%22sam+levinson%22,NA,%22sam+levinson%22,28591,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
billie,http://twitter.com/search?q=billie,NA,billie,13452,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Rivers,http://twitter.com/search?q=Rivers,NA,Rivers,155436,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Marzo con M,http://twitter.com/search?q=%22Marzo+con+M%22,NA,%22Marzo+con+M%22,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Banco de México,http://twitter.com/search?q=%22Banco+de+M%C3%A9xico%22,NA,%22Banco+de+M%C3%A9xico%22,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
twenty one pilots,http://twitter.com/search?q=%22twenty+one+pilots%22,NA,%22twenty+one+pilots%22,13779,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Copa,http://twitter.com/search?q=Copa,NA,Copa,90953,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Roberto,http://twitter.com/search?q=Roberto,NA,Roberto,31092,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Travis,http://twitter.com/search?q=Travis,NA,Travis,35680,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Mario Delgado,http://twitter.com/search?q=%22Mario+Delgado%22,NA,%22Mario+Delgado%22,57950,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
HYBE PROTECT RM,http://twitter.com/search?q=%22HYBE+PROTECT+RM%22,NA,%22HYBE+PROTECT+RM%22,91527,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Chabelo,http://twitter.com/search?q=Chabelo,NA,Chabelo,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Zoro,http://twitter.com/search?q=Zoro,NA,Zoro,36620,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,21683,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
The Dark Side of the Moon,http://twitter.com/search?q=%22The+Dark+Side+of+the+Moon%22,NA,%22The+Dark+Side+of+the+Moon%22,18649,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Día Internacional de la Mujer,http://twitter.com/search?q=%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Pink Floyd,http://twitter.com/search?q=%22Pink+Floyd%22,NA,%22Pink+Floyd%22,29076,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Díaz Ordaz,http://twitter.com/search?q=%22D%C3%ADaz+Ordaz%22,NA,%22D%C3%ADaz+Ordaz%22,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Poncho de Nigris,http://twitter.com/search?q=%22Poncho+de+Nigris%22,NA,%22Poncho+de+Nigris%22,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
BIGHIT PROTECT RM,http://twitter.com/search?q=%22BIGHIT+PROTECT+RM%22,NA,%22BIGHIT+PROTECT+RM%22,95988,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Grogu,http://twitter.com/search?q=Grogu,NA,Grogu,28434,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Simon,http://twitter.com/search?q=Simon,NA,Simon,102642,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Descanse,http://twitter.com/search?q=Descanse,NA,Descanse,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
Pato Zambrano,http://twitter.com/search?q=%22Pato+Zambrano%22,NA,%22Pato+Zambrano%22,NA,Tijuana,149361,2023-03-02T06:16:33Z,2023-02-27T21:56:02Z
tina,http://twitter.com/search?q=tina,NA,tina,75391,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
#TWICE_BreakthroughAward,http://twitter.com/search?q=%23TWICE_BreakthroughAward,NA,%23TWICE_BreakthroughAward,13605,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
#BBWomenInMusic,http://twitter.com/search?q=%23BBWomenInMusic,NA,%23BBWomenInMusic,23070,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
#MarcoReyPicks,http://twitter.com/search?q=%23MarcoReyPicks,NA,%23MarcoReyPicks,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
#TatatiuEnConvoy,http://twitter.com/search?q=%23TatatiuEnConvoy,NA,%23TatatiuEnConvoy,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Komanche,http://twitter.com/search?q=Komanche,NA,Komanche,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Hornets,http://twitter.com/search?q=Hornets,NA,Hornets,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Santiago Giménez,http://twitter.com/search?q=%22Santiago+Gim%C3%A9nez%22,NA,%22Santiago+Gim%C3%A9nez%22,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
KARL,http://twitter.com/search?q=KARL,NA,KARL,70242,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Spreen,http://twitter.com/search?q=Spreen,NA,Spreen,46536,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Norma Piña,http://twitter.com/search?q=%22Norma+Pi%C3%B1a%22,NA,%22Norma+Pi%C3%B1a%22,49766,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Irma Serrano,http://twitter.com/search?q=%22Irma+Serrano%22,NA,%22Irma+Serrano%22,14142,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,263383,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Missa,http://twitter.com/search?q=Missa,NA,Missa,19371,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
jennie,http://twitter.com/search?q=jennie,NA,jennie,86729,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
INAI,http://twitter.com/search?q=INAI,NA,INAI,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
La Tigresa,http://twitter.com/search?q=%22La+Tigresa%22,NA,%22La+Tigresa%22,11852,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Estados Unidos Mexicanos,http://twitter.com/search?q=%22Estados+Unidos+Mexicanos%22,NA,%22Estados+Unidos+Mexicanos%22,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Raúl Jiménez,http://twitter.com/search?q=%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Blink,http://twitter.com/search?q=Blink,NA,Blink,50951,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Omar Apollo,http://twitter.com/search?q=%22Omar+Apollo%22,NA,%22Omar+Apollo%22,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Everton,http://twitter.com/search?q=Everton,NA,Everton,94991,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Banxico,http://twitter.com/search?q=Banxico,NA,Banxico,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
San José,http://twitter.com/search?q=%22San+Jos%C3%A9%22,NA,%22San+Jos%C3%A9%22,13630,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
sam levinson,http://twitter.com/search?q=%22sam+levinson%22,NA,%22sam+levinson%22,28490,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Marzo con M,http://twitter.com/search?q=%22Marzo+con+M%22,NA,%22Marzo+con+M%22,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
billie,http://twitter.com/search?q=billie,NA,billie,13452,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Rivers,http://twitter.com/search?q=Rivers,NA,Rivers,155269,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Banco de México,http://twitter.com/search?q=%22Banco+de+M%C3%A9xico%22,NA,%22Banco+de+M%C3%A9xico%22,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
twenty one pilots,http://twitter.com/search?q=%22twenty+one+pilots%22,NA,%22twenty+one+pilots%22,13779,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Copa,http://twitter.com/search?q=Copa,NA,Copa,90953,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Roberto,http://twitter.com/search?q=Roberto,NA,Roberto,31092,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Travis,http://twitter.com/search?q=Travis,NA,Travis,35680,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Mario Delgado,http://twitter.com/search?q=%22Mario+Delgado%22,NA,%22Mario+Delgado%22,58100,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
HYBE PROTECT RM,http://twitter.com/search?q=%22HYBE+PROTECT+RM%22,NA,%22HYBE+PROTECT+RM%22,91527,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Chabelo,http://twitter.com/search?q=Chabelo,NA,Chabelo,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Zoro,http://twitter.com/search?q=Zoro,NA,Zoro,36620,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,21736,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
The Dark Side of the Moon,http://twitter.com/search?q=%22The+Dark+Side+of+the+Moon%22,NA,%22The+Dark+Side+of+the+Moon%22,18649,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Pink Floyd,http://twitter.com/search?q=%22Pink+Floyd%22,NA,%22Pink+Floyd%22,29076,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Díaz Ordaz,http://twitter.com/search?q=%22D%C3%ADaz+Ordaz%22,NA,%22D%C3%ADaz+Ordaz%22,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Poncho de Nigris,http://twitter.com/search?q=%22Poncho+de+Nigris%22,NA,%22Poncho+de+Nigris%22,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
BIGHIT PROTECT RM,http://twitter.com/search?q=%22BIGHIT+PROTECT+RM%22,NA,%22BIGHIT+PROTECT+RM%22,95988,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Grogu,http://twitter.com/search?q=Grogu,NA,Grogu,28434,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Día Internacional de la Mujer,http://twitter.com/search?q=%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Simon,http://twitter.com/search?q=Simon,NA,Simon,102642,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Descanse,http://twitter.com/search?q=Descanse,NA,Descanse,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Pato Zambrano,http://twitter.com/search?q=%22Pato+Zambrano%22,NA,%22Pato+Zambrano%22,NA,Toluca,149769,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
tina,http://twitter.com/search?q=tina,NA,tina,75391,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
#TWICE_BreakthroughAward,http://twitter.com/search?q=%23TWICE_BreakthroughAward,NA,%23TWICE_BreakthroughAward,13605,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
#BBWomenInMusic,http://twitter.com/search?q=%23BBWomenInMusic,NA,%23BBWomenInMusic,23070,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
#MarcoReyPicks,http://twitter.com/search?q=%23MarcoReyPicks,NA,%23MarcoReyPicks,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
#TatatiuEnConvoy,http://twitter.com/search?q=%23TatatiuEnConvoy,NA,%23TatatiuEnConvoy,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
#EnHoraBuenaMundo,http://twitter.com/search?q=%23EnHoraBuenaMundo,NA,%23EnHoraBuenaMundo,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Komanche,http://twitter.com/search?q=Komanche,NA,Komanche,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Hornets,http://twitter.com/search?q=Hornets,NA,Hornets,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Santiago Giménez,http://twitter.com/search?q=%22Santiago+Gim%C3%A9nez%22,NA,%22Santiago+Gim%C3%A9nez%22,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Spreen,http://twitter.com/search?q=Spreen,NA,Spreen,46536,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
KARL,http://twitter.com/search?q=KARL,NA,KARL,70242,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Norma Piña,http://twitter.com/search?q=%22Norma+Pi%C3%B1a%22,NA,%22Norma+Pi%C3%B1a%22,49989,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Irma Serrano,http://twitter.com/search?q=%22Irma+Serrano%22,NA,%22Irma+Serrano%22,14142,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,263383,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Missa,http://twitter.com/search?q=Missa,NA,Missa,19371,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
INAI,http://twitter.com/search?q=INAI,NA,INAI,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
La Tigresa,http://twitter.com/search?q=%22La+Tigresa%22,NA,%22La+Tigresa%22,11852,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Estados Unidos Mexicanos,http://twitter.com/search?q=%22Estados+Unidos+Mexicanos%22,NA,%22Estados+Unidos+Mexicanos%22,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
jennie,http://twitter.com/search?q=jennie,NA,jennie,86729,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Raúl Jiménez,http://twitter.com/search?q=%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Blink,http://twitter.com/search?q=Blink,NA,Blink,50951,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Omar Apollo,http://twitter.com/search?q=%22Omar+Apollo%22,NA,%22Omar+Apollo%22,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Everton,http://twitter.com/search?q=Everton,NA,Everton,94991,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Banxico,http://twitter.com/search?q=Banxico,NA,Banxico,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
San José,http://twitter.com/search?q=%22San+Jos%C3%A9%22,NA,%22San+Jos%C3%A9%22,13630,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
sam levinson,http://twitter.com/search?q=%22sam+levinson%22,NA,%22sam+levinson%22,28490,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
billie,http://twitter.com/search?q=billie,NA,billie,13452,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Rivers,http://twitter.com/search?q=Rivers,NA,Rivers,155436,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Marzo con M,http://twitter.com/search?q=%22Marzo+con+M%22,NA,%22Marzo+con+M%22,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Banco de México,http://twitter.com/search?q=%22Banco+de+M%C3%A9xico%22,NA,%22Banco+de+M%C3%A9xico%22,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
twenty one pilots,http://twitter.com/search?q=%22twenty+one+pilots%22,NA,%22twenty+one+pilots%22,13779,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Copa,http://twitter.com/search?q=Copa,NA,Copa,90953,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Roberto,http://twitter.com/search?q=Roberto,NA,Roberto,31129,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Travis,http://twitter.com/search?q=Travis,NA,Travis,35754,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Mario Delgado,http://twitter.com/search?q=%22Mario+Delgado%22,NA,%22Mario+Delgado%22,58100,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
HYBE PROTECT RM,http://twitter.com/search?q=%22HYBE+PROTECT+RM%22,NA,%22HYBE+PROTECT+RM%22,91388,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Chabelo,http://twitter.com/search?q=Chabelo,NA,Chabelo,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Zoro,http://twitter.com/search?q=Zoro,NA,Zoro,36620,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,21736,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
The Dark Side of the Moon,http://twitter.com/search?q=%22The+Dark+Side+of+the+Moon%22,NA,%22The+Dark+Side+of+the+Moon%22,18696,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Día Internacional de la Mujer,http://twitter.com/search?q=%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Pink Floyd,http://twitter.com/search?q=%22Pink+Floyd%22,NA,%22Pink+Floyd%22,29076,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Díaz Ordaz,http://twitter.com/search?q=%22D%C3%ADaz+Ordaz%22,NA,%22D%C3%ADaz+Ordaz%22,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Poncho de Nigris,http://twitter.com/search?q=%22Poncho+de+Nigris%22,NA,%22Poncho+de+Nigris%22,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
BIGHIT PROTECT RM,http://twitter.com/search?q=%22BIGHIT+PROTECT+RM%22,NA,%22BIGHIT+PROTECT+RM%22,95988,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Grogu,http://twitter.com/search?q=Grogu,NA,Grogu,28434,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Simon,http://twitter.com/search?q=Simon,NA,Simon,102642,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
Descanse,http://twitter.com/search?q=Descanse,NA,Descanse,NA,Zapopan,151582,2023-03-02T06:16:34Z,2023-02-27T21:56:02Z
